MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition
60.0,5.0,68.0,9900.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,1.0,2.0,0.0,5.0,7.0,5.0,1968.0,1968.0,1.0,1.0,8.0,8.0,342.0,3.0,4.0,1.0,4.0,4.0,3.0,1.0,552.0,5.0,0.0,280.0,832.0,1.0,2.0,1.0,4.0,1098.0,880.0,0.0,1978.0,0.0,0.0,2.0,1.0,4.0,1.0,4.0,9.0,7.0,1.0,1.0,1968.0,1.0,2.0,486.0,4.0,4.0,2.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,4.0,2008.0,9.0,4.0
20.0,5.0,68.0,12537.0,1.0,0.0,3.0,0.0,1.0,0.0,15.0,2.0,2.0,0.0,2.0,5.0,6.0,1971.0,2008.0,1.0,1.0,13.0,14.0,0.0,3.0,4.0,1.0,4.0,4.0,3.0,2.0,734.0,5.0,0.0,344.0,1078.0,1.0,0.0,1.0,4.0,1078.0,0.0,0.0,1078.0,1.0,0.0,1.0,1.0,3.0,1.0,4.0,6.0,7.0,1.0,1.0,1971.0,0.0,2.0,500.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,9.0,4.0
20.0,5.0,68.0,11200.0,1.0,3.0,3.0,0.0,4.0,0.0,23.0,2.0,2.0,0.0,2.0,6.0,5.0,1985.0,1985.0,1.0,1.0,14.0,16.0,85.0,2.0,4.0,1.0,2.0,4.0,3.0,2.0,1258.0,5.0,0.0,40.0,1298.0,1.0,4.0,1.0,4.0,1298.0,0.0,0.0,1298.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,5.0,7.0,1.0,1.0,1985.0,2.0,2.0,403.0,4.0,4.0,2.0,165.0,26.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,9.0,4.0
190.0,6.0,50.0,6000.0,1.0,3.0,3.0,0.0,4.0,0.0,20.0,2.0,2.0,1.0,2.0,5.0,7.0,1955.0,1955.0,3.0,1.0,14.0,15.0,0.0,3.0,4.0,1.0,4.0,4.0,0.0,2.0,576.0,5.0,0.0,384.0,960.0,1.0,4.0,1.0,0.0,960.0,0.0,0.0,960.0,1.0,0.0,1.0,0.0,3.0,1.0,4.0,5.0,7.0,0.0,5.0,1976.0,2.0,2.0,576.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,9.0,4.0
20.0,5.0,50.0,35133.0,0.0,3.0,3.0,0.0,4.0,1.0,26.0,2.0,2.0,0.0,2.0,5.0,4.0,1963.0,1963.0,3.0,1.0,8.0,8.0,226.0,3.0,4.0,1.0,4.0,4.0,1.0,4.0,1159.0,5.0,0.0,413.0,1572.0,1.0,2.0,1.0,4.0,1572.0,0.0,0.0,1572.0,1.0,0.0,1.0,1.0,3.0,1.0,4.0,5.0,7.0,2.0,0.0,1963.0,1.0,3.0,995.0,4.0,4.0,2.0,0.0,263.0,0.0,0.0,263.0,0.0,0.0,5.0,2007.0,9.0,4.0
190.0,1.0,75.0,8250.0,1.0,3.0,3.0,0.0,4.0,0.0,11.0,1.0,2.0,1.0,5.0,5.0,6.0,1895.0,2006.0,1.0,1.0,13.0,14.0,0.0,3.0,2.0,1.0,4.0,4.0,3.0,5.0,0.0,5.0,0.0,957.0,957.0,1.0,1.0,0.0,4.0,1034.0,957.0,0.0,1991.0,0.0,0.0,2.0,0.0,4.0,2.0,4.0,9.0,7.0,0.0,1.0,1979.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,6.0,2007.0,9.0,4.0
20.0,5.0,70.0,9100.0,1.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,7.0,5.0,2001.0,2001.0,1.0,1.0,13.0,14.0,0.0,2.0,4.0,2.0,2.0,4.0,3.0,5.0,0.0,5.0,0.0,1212.0,1212.0,1.0,0.0,1.0,4.0,1212.0,0.0,0.0,1212.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,6.0,7.0,0.0,1.0,2001.0,1.0,2.0,573.0,4.0,4.0,2.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,9.0,4.0
20.0,5.0,74.0,7400.0,1.0,3.0,3.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,2.0,7.0,6.0,1962.0,1962.0,1.0,1.0,14.0,15.0,0.0,3.0,4.0,1.0,4.0,4.0,3.0,3.0,809.0,5.0,0.0,236.0,1045.0,1.0,2.0,1.0,4.0,1045.0,0.0,0.0,1045.0,1.0,0.0,1.0,0.0,3.0,1.0,4.0,6.0,7.0,0.0,5.0,1962.0,2.0,2.0,528.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2006.0,9.0,4.0
20.0,5.0,68.0,21695.0,1.0,0.0,3.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,2.0,6.0,9.0,1988.0,2007.0,3.0,1.0,14.0,10.0,260.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0,808.0,5.0,0.0,72.0,880.0,1.0,0.0,1.0,4.0,1680.0,0.0,0.0,1680.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,5.0,7.0,1.0,1.0,1988.0,0.0,2.0,540.0,4.0,4.0,2.0,292.0,44.0,0.0,182.0,0.0,0.0,0.0,12.0,2009.0,9.0,4.0
190.0,5.0,70.0,7000.0,1.0,3.0,3.0,0.0,4.0,0.0,15.0,0.0,2.0,1.0,6.0,5.0,5.0,1962.0,1962.0,1.0,1.0,8.0,8.0,0.0,3.0,4.0,1.0,4.0,4.0,0.0,0.0,953.0,5.0,0.0,72.0,1025.0,1.0,4.0,1.0,4.0,1025.0,0.0,0.0,1025.0,1.0,0.0,1.0,0.0,3.0,1.0,4.0,6.0,7.0,0.0,1.0,1979.0,2.0,0.0,0.0,4.0,4.0,2.0,96.0,80.0,0.0,0.0,0.0,0.0,0.0,3.0,2006.0,9.0,4.0
50.0,6.0,75.0,9000.0,1.0,3.0,3.0,0.0,4.0,0.0,11.0,2.0,2.0,0.0,0.0,5.0,5.0,1958.0,1958.0,1.0,1.0,15.0,16.0,162.0,3.0,4.0,1.0,4.0,4.0,3.0,0.0,330.0,5.0,0.0,821.0,1151.0,1.0,2.0,1.0,0.0,1151.0,804.0,0.0,1955.0,0.0,0.0,2.0,0.0,4.0,1.0,4.0,7.0,7.0,0.0,1.0,1958.0,0.0,1.0,356.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2008.0,9.0,4.0
80.0,5.0,60.0,8400.0,1.0,3.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,7.0,7.0,5.0,1996.0,1997.0,1.0,1.0,6.0,6.0,32.0,3.0,4.0,2.0,2.0,4.0,3.0,2.0,284.0,5.0,0.0,100.0,384.0,1.0,2.0,1.0,4.0,958.0,670.0,0.0,1628.0,0.0,0.0,2.0,1.0,3.0,1.0,4.0,7.0,7.0,1.0,3.0,1996.0,0.0,2.0,390.0,4.0,4.0,2.0,48.0,72.0,0.0,0.0,0.0,0.0,490.0,6.0,2009.0,9.0,4.0
60.0,5.0,78.0,12011.0,1.0,0.0,3.0,0.0,1.0,0.0,18.0,2.0,2.0,0.0,5.0,8.0,5.0,1998.0,1998.0,1.0,1.0,13.0,14.0,530.0,2.0,4.0,2.0,2.0,4.0,0.0,2.0,956.0,5.0,0.0,130.0,1086.0,1.0,0.0,1.0,4.0,1086.0,838.0,0.0,1924.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,7.0,7.0,1.0,1.0,1998.0,1.0,2.0,592.0,4.0,4.0,2.0,208.0,75.0,0.0,0.0,374.0,0.0,0.0,6.0,2006.0,9.0,4.0
20.0,0.0,125.0,31250.0,1.0,3.0,3.0,0.0,4.0,0.0,14.0,0.0,2.0,0.0,2.0,1.0,3.0,1951.0,1951.0,1.0,1.0,4.0,14.0,0.0,3.0,1.0,1.0,4.0,4.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1600.0,0.0,0.0,1600.0,0.0,0.0,1.0,1.0,3.0,1.0,4.0,6.0,4.0,0.0,1.0,1951.0,2.0,1.0,270.0,1.0,4.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,5.0,2006.0,9.0,4.0
20.0,5.0,90.0,11988.0,1.0,0.0,3.0,0.0,0.0,0.0,15.0,1.0,2.0,0.0,2.0,6.0,6.0,1957.0,1957.0,1.0,1.0,13.0,14.0,0.0,3.0,4.0,1.0,4.0,4.0,3.0,4.0,777.0,5.0,0.0,467.0,1244.0,1.0,0.0,1.0,0.0,1244.0,0.0,0.0,1244.0,0.0,0.0,1.0,1.0,3.0,1.0,4.0,6.0,7.0,2.0,1.0,1957.0,2.0,1.0,336.0,4.0,4.0,2.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,9.0,4.0
60.0,2.0,68.0,7500.0,1.0,3.0,3.0,0.0,4.0,0.0,24.0,8.0,2.0,0.0,5.0,8.0,5.0,2000.0,2001.0,1.0,1.0,13.0,14.0,0.0,2.0,4.0,2.0,2.0,4.0,3.0,5.0,0.0,5.0,0.0,1058.0,1058.0,1.0,0.0,1.0,4.0,1058.0,816.0,0.0,1874.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,7.0,7.0,1.0,1.0,2000.0,0.0,2.0,588.0,4.0,4.0,2.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0,9.0,4.0
20.0,5.0,44.0,10751.0,1.0,0.0,3.0,0.0,1.0,0.0,22.0,5.0,2.0,0.0,2.0,5.0,5.0,1974.0,1974.0,1.0,1.0,9.0,10.0,44.0,3.0,4.0,1.0,1.0,4.0,1.0,0.0,787.0,5.0,0.0,250.0,1037.0,1.0,4.0,1.0,4.0,1037.0,0.0,0.0,1037.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,5.0,7.0,0.0,1.0,1974.0,1.0,2.0,431.0,4.0,4.0,2.0,136.0,47.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,9.0,4.0
20.0,5.0,75.0,11750.0,1.0,0.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,7.0,5.0,2005.0,2006.0,1.0,1.0,13.0,14.0,204.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,20.0,5.0,0.0,1526.0,1546.0,1.0,0.0,1.0,4.0,1546.0,0.0,0.0,1546.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,7.0,7.0,0.0,1.0,2005.0,1.0,3.0,796.0,4.0,4.0,2.0,144.0,42.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,9.0,4.0
60.0,5.0,93.0,12090.0,1.0,3.0,3.0,0.0,0.0,0.0,18.0,2.0,2.0,0.0,5.0,8.0,5.0,1998.0,1998.0,3.0,1.0,13.0,14.0,650.0,2.0,4.0,2.0,2.0,4.0,3.0,5.0,0.0,5.0,0.0,1141.0,1141.0,1.0,2.0,1.0,4.0,1165.0,1098.0,0.0,2263.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,10.0,7.0,1.0,3.0,1998.0,0.0,2.0,420.0,4.0,4.0,2.0,144.0,123.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,9.0,0.0
20.0,5.0,70.0,7700.0,1.0,3.0,3.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,2.0,5.0,5.0,1972.0,1972.0,1.0,1.0,13.0,14.0,0.0,3.0,4.0,1.0,4.0,4.0,3.0,3.0,138.0,4.0,468.0,276.0,882.0,1.0,4.0,1.0,4.0,882.0,0.0,0.0,882.0,1.0,0.0,1.0,0.0,3.0,1.0,4.0,5.0,7.0,0.0,5.0,1980.0,2.0,2.0,461.0,4.0,4.0,2.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2007.0,9.0,4.0
20.0,5.0,60.0,11100.0,1.0,3.0,2.0,0.0,4.0,0.0,7.0,2.0,2.0,0.0,2.0,4.0,7.0,1946.0,2006.0,1.0,1.0,8.0,8.0,0.0,3.0,4.0,1.0,4.0,4.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,930.0,0.0,0.0,930.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,6.0,7.0,0.0,5.0,1946.0,2.0,1.0,308.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,9.0,0.0
30.0,6.0,60.0,6180.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,2.0,6.0,5.0,1926.0,1950.0,1.0,1.0,14.0,15.0,0.0,3.0,4.0,0.0,4.0,4.0,3.0,5.0,0.0,5.0,0.0,960.0,960.0,1.0,4.0,0.0,4.0,986.0,0.0,0.0,986.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,5.0,7.0,1.0,5.0,1926.0,2.0,1.0,180.0,4.0,4.0,2.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,9.0,4.0
20.0,5.0,68.0,6173.0,1.0,0.0,3.0,0.0,4.0,0.0,22.0,2.0,2.0,0.0,2.0,5.0,6.0,1967.0,1967.0,1.0,1.0,6.0,15.0,75.0,3.0,4.0,1.0,4.0,4.0,3.0,2.0,599.0,5.0,0.0,277.0,876.0,1.0,4.0,1.0,4.0,902.0,0.0,0.0,902.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,6.0,7.0,0.0,1.0,1967.0,2.0,1.0,288.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,9.0,4.0
80.0,5.0,68.0,13607.0,1.0,0.0,3.0,0.0,4.0,0.0,6.0,2.0,2.0,0.0,7.0,6.0,6.0,1986.0,1986.0,1.0,1.0,13.0,14.0,242.0,3.0,2.0,1.0,4.0,4.0,3.0,0.0,454.0,5.0,0.0,118.0,572.0,1.0,2.0,1.0,4.0,1182.0,800.0,0.0,1982.0,1.0,0.0,2.0,1.0,3.0,1.0,4.0,6.0,7.0,1.0,3.0,1986.0,0.0,2.0,501.0,4.0,4.0,2.0,400.0,112.0,0.0,0.0,0.0,0.0,1500.0,4.0,2009.0,9.0,4.0
20.0,5.0,110.0,14333.0,1.0,3.0,3.0,0.0,0.0,0.0,19.0,2.0,2.0,0.0,2.0,8.0,5.0,2007.0,2007.0,1.0,1.0,13.0,14.0,0.0,2.0,4.0,2.0,2.0,4.0,1.0,2.0,1518.0,5.0,0.0,590.0,2108.0,1.0,0.0,1.0,4.0,2122.0,0.0,0.0,2122.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,7.0,7.0,1.0,1.0,2007.0,0.0,3.0,938.0,4.0,4.0,2.0,130.0,142.0,0.0,0.0,0.0,0.0,0.0,11.0,2007.0,6.0,5.0
60.0,5.0,79.0,9462.0,1.0,3.0,3.0,0.0,4.0,0.0,15.0,2.0,2.0,0.0,5.0,5.0,6.0,1949.0,1973.0,1.0,1.0,14.0,15.0,0.0,3.0,4.0,1.0,4.0,4.0,3.0,5.0,0.0,5.0,0.0,704.0,704.0,1.0,2.0,1.0,0.0,1024.0,704.0,0.0,1728.0,0.0,0.0,1.0,1.0,3.0,1.0,4.0,7.0,2.0,1.0,1.0,1949.0,2.0,1.0,234.0,4.0,4.0,2.0,245.0,60.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,9.0,4.0
80.0,5.0,68.0,12328.0,1.0,0.0,3.0,0.0,4.0,0.0,14.0,2.0,2.0,0.0,7.0,6.0,5.0,1976.0,1976.0,1.0,1.0,6.0,6.0,335.0,3.0,4.0,1.0,4.0,4.0,0.0,2.0,539.0,5.0,0.0,473.0,1012.0,1.0,4.0,1.0,4.0,1034.0,0.0,0.0,1034.0,1.0,0.0,1.0,0.0,3.0,1.0,4.0,6.0,7.0,0.0,1.0,1976.0,2.0,3.0,888.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,9.0,4.0
60.0,5.0,68.0,9240.0,1.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,5.0,8.0,5.0,2001.0,2002.0,1.0,1.0,13.0,14.0,396.0,2.0,4.0,2.0,2.0,4.0,3.0,5.0,0.0,5.0,0.0,1055.0,1055.0,1.0,0.0,1.0,4.0,1055.0,1208.0,0.0,2263.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,7.0,7.0,1.0,3.0,2001.0,0.0,2.0,905.0,4.0,4.0,2.0,0.0,45.0,0.0,0.0,189.0,0.0,0.0,9.0,2008.0,9.0,4.0
50.0,5.0,66.0,21780.0,1.0,3.0,3.0,0.0,4.0,0.0,6.0,2.0,2.0,0.0,5.0,6.0,5.0,1920.0,1950.0,1.0,1.0,14.0,16.0,0.0,3.0,4.0,2.0,4.0,1.0,3.0,5.0,0.0,5.0,0.0,817.0,817.0,1.0,2.0,1.0,1.0,940.0,610.0,0.0,1550.0,0.0,0.0,1.0,1.0,3.0,1.0,4.0,7.0,3.0,1.0,5.0,1937.0,2.0,1.0,318.0,4.0,4.0,1.0,0.0,0.0,429.0,0.0,0.0,0.0,0.0,9.0,2006.0,9.0,4.0
20.0,5.0,68.0,7917.0,1.0,0.0,3.0,0.0,0.0,0.0,7.0,2.0,2.0,0.0,2.0,6.0,7.0,1976.0,1976.0,3.0,1.0,6.0,6.0,174.0,3.0,2.0,1.0,4.0,2.0,3.0,1.0,751.0,5.0,0.0,392.0,1143.0,1.0,4.0,1.0,4.0,1113.0,0.0,0.0,1113.0,1.0,0.0,1.0,1.0,3.0,1.0,4.0,6.0,7.0,1.0,1.0,1987.0,1.0,1.0,504.0,4.0,2.0,2.0,370.0,30.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,9.0,4.0
50.0,6.0,50.0,5000.0,1.0,3.0,3.0,0.0,4.0,0.0,3.0,1.0,2.0,0.0,0.0,5.0,7.0,1941.0,2006.0,1.0,1.0,14.0,15.0,0.0,3.0,2.0,1.0,4.0,4.0,3.0,0.0,600.0,5.0,0.0,72.0,672.0,1.0,0.0,1.0,4.0,832.0,378.0,0.0,1210.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,6.0,7.0,0.0,5.0,1941.0,2.0,1.0,240.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,9.0,4.0
20.0,5.0,85.0,12633.0,1.0,0.0,1.0,0.0,4.0,0.0,26.0,2.0,2.0,0.0,2.0,9.0,5.0,2007.0,2007.0,3.0,1.0,5.0,5.0,290.0,0.0,4.0,2.0,0.0,4.0,1.0,2.0,1640.0,5.0,0.0,338.0,1978.0,1.0,0.0,1.0,4.0,1978.0,0.0,0.0,1978.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,7.0,7.0,1.0,1.0,2007.0,0.0,3.0,920.0,4.0,4.0,2.0,308.0,52.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,9.0,4.0
60.0,5.0,75.0,9473.0,1.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,5.0,8.0,5.0,2002.0,2002.0,1.0,1.0,13.0,14.0,0.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,804.0,5.0,0.0,324.0,1128.0,1.0,0.0,1.0,4.0,1128.0,903.0,0.0,2031.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,7.0,7.0,1.0,1.0,2002.0,1.0,2.0,577.0,4.0,4.0,2.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,3.0,2008.0,9.0,4.0
50.0,5.0,60.0,10410.0,1.0,3.0,3.0,0.0,4.0,0.0,20.0,2.0,2.0,0.0,0.0,4.0,5.0,1915.0,1950.0,1.0,1.0,8.0,8.0,0.0,3.0,4.0,0.0,4.0,4.0,3.0,5.0,0.0,5.0,0.0,1313.0,1313.0,1.0,4.0,1.0,4.0,1313.0,0.0,1064.0,2377.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,8.0,3.0,1.0,5.0,1954.0,2.0,2.0,528.0,4.0,4.0,2.0,0.0,0.0,432.0,0.0,0.0,0.0,0.0,6.0,2009.0,9.0,4.0
160.0,6.0,24.0,1300.0,1.0,3.0,3.0,0.0,4.0,0.0,1.0,2.0,2.0,4.0,5.0,6.0,6.0,1980.0,1980.0,1.0,1.0,8.0,8.0,0.0,3.0,4.0,1.0,2.0,4.0,3.0,0.0,285.0,5.0,0.0,276.0,561.0,1.0,4.0,1.0,4.0,561.0,668.0,0.0,1229.0,0.0,0.0,1.0,1.0,2.0,1.0,4.0,5.0,7.0,1.0,1.0,1980.0,0.0,2.0,462.0,4.0,4.0,2.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,9.0,4.0
60.0,5.0,94.0,13005.0,1.0,0.0,3.0,0.0,0.0,0.0,17.0,2.0,2.0,0.0,5.0,7.0,7.0,1980.0,1980.0,1.0,1.0,5.0,5.0,278.0,2.0,4.0,1.0,2.0,4.0,3.0,2.0,692.0,5.0,0.0,153.0,845.0,1.0,4.0,1.0,4.0,1153.0,1200.0,0.0,2353.0,1.0,0.0,2.0,1.0,4.0,1.0,0.0,10.0,7.0,1.0,1.0,1983.0,1.0,2.0,484.0,4.0,4.0,2.0,288.0,195.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,9.0,4.0
160.0,2.0,40.0,3951.0,1.0,3.0,3.0,0.0,0.0,0.0,24.0,2.0,2.0,4.0,5.0,6.0,5.0,2009.0,2009.0,1.0,1.0,13.0,14.0,76.0,2.0,4.0,2.0,2.0,4.0,0.0,5.0,0.0,5.0,0.0,612.0,612.0,1.0,0.0,1.0,4.0,612.0,612.0,0.0,1224.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,4.0,7.0,0.0,5.0,2009.0,1.0,2.0,528.0,4.0,4.0,2.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,6.0,5.0
20.0,5.0,80.0,12000.0,1.0,3.0,3.0,0.0,4.0,0.0,27.0,2.0,2.0,0.0,2.0,7.0,6.0,1980.0,1980.0,3.0,1.0,13.0,8.0,600.0,2.0,4.0,1.0,2.0,4.0,3.0,2.0,1732.0,5.0,0.0,270.0,2002.0,1.0,0.0,1.0,4.0,2362.0,0.0,0.0,2362.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,8.0,7.0,1.0,1.0,1980.0,1.0,2.0,546.0,2.0,4.0,2.0,180.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,2007.0,9.0,4.0
20.0,5.0,68.0,15611.0,1.0,0.0,3.0,0.0,0.0,0.0,17.0,2.0,2.0,0.0,2.0,5.0,6.0,1977.0,1977.0,1.0,1.0,13.0,14.0,0.0,3.0,4.0,2.0,2.0,4.0,0.0,0.0,767.0,3.0,93.0,266.0,1126.0,1.0,4.0,1.0,4.0,1126.0,0.0,0.0,1126.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,6.0,7.0,0.0,1.0,1977.0,1.0,2.0,540.0,4.0,4.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2008.0,9.0,0.0
20.0,5.0,77.0,11422.0,1.0,0.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,8.0,5.0,2007.0,2008.0,3.0,1.0,13.0,14.0,352.0,2.0,4.0,2.0,0.0,4.0,0.0,2.0,1359.0,5.0,0.0,479.0,1838.0,1.0,0.0,1.0,4.0,1838.0,0.0,0.0,1838.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,7.0,7.0,2.0,1.0,2007.0,1.0,2.0,524.0,4.0,4.0,2.0,154.0,222.0,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,9.0,4.0
85.0,5.0,68.0,9101.0,1.0,0.0,3.0,0.0,0.0,0.0,14.0,2.0,2.0,0.0,6.0,5.0,6.0,1978.0,1978.0,1.0,1.0,9.0,10.0,104.0,3.0,2.0,2.0,2.0,4.0,0.0,2.0,1097.0,5.0,0.0,0.0,1097.0,1.0,0.0,1.0,4.0,1110.0,0.0,0.0,1110.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,4.0,7.0,1.0,1.0,1978.0,0.0,2.0,602.0,4.0,4.0,2.0,303.0,30.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,9.0,4.0
160.0,6.0,21.0,1680.0,1.0,3.0,3.0,0.0,4.0,0.0,2.0,2.0,2.0,3.0,5.0,6.0,7.0,1972.0,1972.0,1.0,1.0,6.0,6.0,281.0,3.0,4.0,1.0,4.0,4.0,3.0,1.0,317.0,5.0,0.0,355.0,672.0,1.0,2.0,1.0,4.0,672.0,546.0,0.0,1218.0,0.0,1.0,1.0,1.0,3.0,1.0,4.0,7.0,7.0,0.0,5.0,1972.0,2.0,1.0,264.0,4.0,4.0,2.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,9.0,4.0
30.0,6.0,60.0,8520.0,1.0,3.0,3.0,0.0,4.0,0.0,20.0,2.0,2.0,0.0,2.0,5.0,6.0,1923.0,2006.0,1.0,1.0,14.0,15.0,0.0,2.0,4.0,1.0,4.0,4.0,3.0,5.0,0.0,5.0,0.0,968.0,968.0,1.0,4.0,1.0,4.0,968.0,0.0,0.0,968.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,5.0,7.0,0.0,5.0,1935.0,2.0,2.0,480.0,1.0,4.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,7.0,2007.0,9.0,4.0
80.0,5.0,78.0,12090.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,7.0,6.0,7.0,1984.0,2003.0,3.0,1.0,13.0,14.0,74.0,3.0,4.0,1.0,2.0,4.0,3.0,5.0,0.0,5.0,0.0,585.0,585.0,1.0,0.0,1.0,4.0,1140.0,728.0,0.0,1868.0,0.0,0.0,3.0,1.0,3.0,1.0,4.0,7.0,7.0,1.0,3.0,1984.0,0.0,2.0,477.0,4.0,4.0,2.0,268.0,112.0,0.0,0.0,147.0,0.0,0.0,1.0,2007.0,9.0,0.0
